48.2672 	EXP 	image: image = 'images/faces/female/Katie_Ledecky.jpg'
48.2672 	EXP 	text: text = '+'
48.2672 	EXP 	image: autoDraw = True
48.5322 	EXP 	text: autoDraw = True
48.5612 	EXP 	image: autoDraw = False
49.5153 	EXP 	text: autoDraw = False
49.5377 	EXP 	New trial (rep=0, index=37): <Trial 37 (37 in rep 0) data={'name': 'images/faces/female/Kate_Middleton.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 37, 'thisTrialN': 37, 'thisRepN': 0}>
49.6189 	EXP 	image: autoDraw = False
49.6189 	EXP 	text: autoDraw = False
49.6189 	EXP 	image: image = 'images/faces/female/Kate_Middleton.jpg'
49.6189 	EXP 	text: text = '+'
49.6189 	EXP 	image: autoDraw = True
49.8339 	EXP 	text: autoDraw = True
49.9183 	EXP 	image: autoDraw = False
50.3960 	DATA 	joystick_0_button: 2
50.9870 	EXP 	text: autoDraw = False
51.0609 	EXP 	New trial (rep=0, index=38): <Trial 38 (38 in rep 0) data={'name': 'images/faces/female/Katie_Ledecky.jpg', 'repeat_status': 'repeat', 'stim_type': 'face', 'thisN': 38, 'thisTrialN': 38, 'thisRepN': 0}>
51.0972 	EXP 	image: autoDraw = False
51.0972 	EXP 	text: autoDraw = False
51.0972 	EXP 	image: image = 'images/faces/female/Katie_Ledecky.jpg'
51.0972 	EXP 	text: text = '+'
51.0972 	EXP 	image: autoDraw = True
51.3630 	EXP 	text: autoDraw = True
51.3991 	EXP 	image: autoDraw = False
51.6762 	DATA 	joystick_0_button: 2
52.4465 	EXP 	text: autoDraw = False
